Dates,ES1 Index,NQ1 Index,VG1 Index,BZ1 Index,TY1 Comdty,RX1 Comdty,EC1 Curncy,BP1 Curncy,UC1 Curncy,CL1 Comdty,CO1 Comdty
08/03/2011,1147.15,2329.48,1678.8,122329,105.03125,104.12,1.65321,172.04,3386.431,207.21,101.46
08/04/2011,1096.17,2235.39,1619.6,114877,105.828125,104.89,1.63274,170.61,3427.967,195.27,96.1
08/05/2011,1095.25,2212.62,1600.1,115528,105.03125,104.55,1.64766,171.44,3439.539,195.83,98
08/08/2011,1016.15,2061.88,1545.7,105714,106.296875,105.12,1.63945,171.36,3485.651,183.27,92.95
08/09/2011,1071.48,2180.25,1546.4,111444,107.328125,104.59,1.64292,169.89,3528.771,178.74,91.91
08/10/2011,1027.36,2109.43,1448.2,111457,107.53125,105.93,1.64107,169.32,3495.132,186.84,95.59
08/11/2011,1068.51,2183.29,1489.9,116223,106.828125,105.3,1.6428,169.89,3513.405,193.21,96.79
08/12/2011,1076.05,2203.01,1547,116500,107.375,105.03,1.64627,170.58,3494.446,192.45,96.8
08/15/2011,1095.94,2232.35,1561.1,118863,107.109375,105,1.67009,171.7,3437.991,198.08,98.67
08/16/2011,1090.22,2224.77,1560.5,118223,107.546875,105.15,1.66373,172.44,3439.453,195.31,98.03
08/17/2011,1088.17,2200.74,1566.5,119779,107.765625,105.79,1.67032,173.6,3425.511,197.41,99.35
08/18/2011,1045.65,2106.39,1481.1,115787,108.125,107.23,1.65575,172.93,3464.768,185.69,96.11
08/19/2011,1027.81,2064.91,1452.2,114049,108.140625,106.88,1.66292,172.71,3452.83,185.42,97.57
08/22/2011,1027.13,2067.95,1466.3,114029,107.96875,106.78,1.66119,172.74,3462.047,189.94,97.34
08/23/2011,1059.36,2148.89,1477.1,117286,107.75,106.86,1.66732,172.92,3454.244,192.23,98.19
08/24/2011,1071.71,2164.06,1502,116864,107.125,106.27,1.66685,171.55,3471.938,191.6,98.95
08/25/2011,1058.45,2135.73,1487.9,114923,107.46875,106.51,1.66084,170.64,3472.099,191.92,99.37
08/26/2011,1075.36,2189.36,1468.4,115968,107.703125,106.8,1.67425,171.19,3453.343,192.08,100.03
08/29/2011,1104.63,2246.01,1504,119340,107.25,106.16,1.67691,171.95,3427.05,196.35,100.5
08/30/2011,1101.65,2253.09,1504,120327,107.796875,106.86,1.67044,170.9,3411.744,200.02,102.42
08/31/2011,1113.54,2267,1543.7,122298,107.5,106.29,1.66234,170.2,3420.055,199.82,103.17
09/01/2011,1098.45,2243.23,1545,126293,107.984375,106.88,1.64997,169.53,3453.854,200.09,102.66
09/02/2011,1069.19,2190.11,1491.2,122388,108.546875,107.93,1.64003,169.86,3534.322,194.51,100.9
09/05/2011,1069.19,2190.11,1420,119091,108.546875,109.26,1.64003,169.86,3551.189,194.51,98.88
09/06/2011,1064.85,2190.62,1399.8,122743,108.484375,109.49,1.61714,167.01,3575.644,193.54,101.41
09/07/2011,1096.4,2248.03,1444.8,122743,108.21875,108.8,1.62904,167.46,3575.644,201.01,104.02
09/08/2011,1084.28,2242.72,1453.6,124765,108.5,109.04,1.6058,167.34,3567.204,200.36,102.9
09/09/2011,1058.9,2194.41,1392.4,120744,108.9375,110.1,1.57921,166.26,3615.983,196.28,101.3
09/12/2011,1063.7,2220.72,1343.3,120901,108.6875,110.47,1.56961,165.73,3692.053,198.42,100.83
09/13/2011,1071.25,2246.77,1364.2,120054,108.359375,110.07,1.58522,165.62,3673.834,202.97,100.51
09/14/2011,1086.79,2278.39,1399.8,121664,108.21875,109.38,1.58973,165.28,3698.526,200.04,100.4
09/15/2011,1107.02,2316.68,1447.9,121980,107.8125,108.67,1.60592,165.7,3675.801,201.14,102.83
09/16/2011,1113.91,2340.26,1444.5,123721,107.875,109.2,1.59505,165.5,3695.741,197.9,102.75
09/19/2011,1101.04,2333.92,1416,123420,108.65625,109.83,1.58058,164.49,3819.198,192.58,99.93
09/20/2011,1099.43,2329.36,1441.8,121713,108.59375,109.83,1.5829,164.89,3843.434,195.08,101.21
09/21/2011,1062.43,2277.63,1414,120699,108.828125,110.12,1.5814,163.31,3966.224,192.83,101.05
09/22/2011,1032.79,2205.61,1345.6,114724,109.65625,110.73,1.55813,160.96,4058.914,180.69,96.59
09/23/2011,1038.53,2233.5,1363.2,114896,109,110.38,1.55709,161.7,3961.066,179.21,95.2
09/26/2011,1064.96,2257.85,1404.5,115811,108.484375,109.7,1.55756,162.74,3953.528,180.08,95.17
09/27/2011,1075.07,2286.25,1475,116327,107.828125,108.59,1.57839,164.13,3849.048,189.53,98.1
09/28/2011,1056,2250.24,1466.8,114429,107.921875,108.41,1.57052,163.56,3904.832,182.26,95.05
09/29/2011,1062.89,2220.82,1490.5,115061,108.1875,108.08,1.56878,163.45,3958.563,184.35,95.18
09/30/2011,1035.09,2165.04,1460.1,112299,108.28125,109.07,1.55246,163.77,4029.86,177.75,94.09
10/03/2011,998.55,2094.8,1442.4,109133,109.015625,109.83,1.52955,162.17,4020.206,174.18,93.13
10/04/2011,1023.6,2143.74,1411.3,109069,108.984375,110.47,1.53175,161.24,4044.19,169.83,91.37
10/05/2011,1043.36,2198.51,1466.8,109567,108.28125,109.53,1.54506,162.18,3911.782,178.83,94.06
10/06/2011,1064.04,2236.29,1514.2,112329,107.796875,108.59,1.5527,161.8,3819.558,185.36,96.81
10/07/2011,1061.74,2233.25,1529.8,109892,107.265625,108.21,1.54853,163.08,3791.597,186.23,96.95
10/10/2011,1094.84,2309.32,1564.3,114668,106.1875,107.58,1.58012,164.36,3746.652,191.69,99.76
10/11/2011,1093.46,2321.24,1558.9,115628,106.734375,107.52,1.58001,163.44,3759.022,192.58,101.39
10/12/2011,1101.5,2329.36,1597.5,115628,106.46875,106.73,1.59459,165.17,3759.022,192.05,101.96
10/13/2011,1101.27,2359.28,1570.4,116989,106.890625,107.4,1.59412,165.34,3736.858,189.04,102.18
10/14/2011,1120.81,2401.12,1586.7,118220,106.640625,106.61,1.60512,165.82,3693.34,194.81,105.02
10/17/2011,1097.6,2354.21,1564.3,115902,107.125,107.58,1.5895,165.16,3741.266,193.86,103.08
10/18/2011,1124.25,2397.57,1554.9,118276,107.21875,108.35,1.58938,164.78,3756.483,198.26,104
10/19/2011,1109.09,2351.16,1571.8,118091,107.234375,107.96,1.58996,165.28,3773.34,193.25,101.42
10/20/2011,1112.3,2333.92,1535.2,115760,107.109375,108.23,1.59274,165.53,3807.715,192.75,102.7
10/21/2011,1135.51,2367.65,1576.5,118645,107.078125,107.62,1.60385,167.12,3792.738,195.73,102.52
10/24/2011,1146.32,2408.72,1600.9,122167,106.8125,107.7,1.61322,167.76,3726.097,204.4,104.29
10/25/2011,1125.63,2354.97,1580.6,120672,107.46875,108.09,1.61091,167.93,3752.871,208.65,103.79
10/26/2011,1137.58,2359.78,1574.5,122610,107.015625,108.38,1.60743,167.32,3742.308,202,101.91
10/27/2011,1178.95,2428,1671.3,127176,105.953125,106.85,1.64342,168.98,3621.998,210.42,104.87
10/28/2011,1177.57,2430.79,1663.2,127656,106.609375,106.82,1.63729,169,3565.303,208.99,102.84
10/31/2011,1148.38,2389.71,1617.2,125085,107.421875,108.26,1.61091,169.19,3591.137,208.7,102.52
11/01/2011,1125.63,2336.46,1524.4,122990,108.40625,110.4,1.58626,167.4,3689.087,206.46,102.5
11/02/2011,1134.6,2347.61,1547.4,122990,108.453125,109.94,1.59204,167.4,3689.087,207.18,102.31
11/03/2011,1154.36,2394.78,1590.1,124495,108.234375,109.38,1.60049,168.19,3681.983,210.67,103.71
11/04/2011,1149.99,2384.64,1548.1,125731,108.40625,109.96,1.59389,168.2,3690.202,211.09,104.77
11/07/2011,1155.97,2403.65,1538.6,126777,108.65625,110.21,1.59366,168.39,3711.338,213.92,107.2
11/08/2011,1170.45,2428.76,1561,126325,108.234375,110.31,1.60165,169.05,3690.703,216.78,107.61
11/09/2011,1126.55,2344.06,1522.4,122990,108.875,110.93,1.56693,166.95,3729.845,214.41,105.09
11/10/2011,1137.58,2336.46,1526.4,122404,108.484375,110.72,1.57179,166.82,3735.197,218.98,106.4
11/11/2011,1159.65,2383.87,1571.1,125079,108.015625,109.69,1.591,168.45,3696.096,221.69,106.82
11/14/2011,1151.37,2376.52,1550.8,124347,108.578125,110.49,1.57515,166.68,3737.387,219.78,105.26
11/15/2011,1152.75,2393.51,1528.5,124347,108.46875,110.85,1.56716,166.05,3737.387,222.54,106.11
11/16/2011,1131.61,2346.85,1537.3,124996,108.609375,110.4,1.56357,165.44,3749.144,229.75,105.83
11/17/2011,1116.67,2300.7,1516.9,121540,108.890625,109.74,1.55813,165.25,3763.673,221.53,102.37
11/18/2011,1115.98,2281.94,1516.9,121124,108.4375,109.08,1.5638,165.56,3771.875,218.71,101.74
11/21/2011,1094.61,2245.17,1465.5,120161,108.671875,109.6,1.56184,164.1,3821.454,217.03,101.1
11/22/2011,1087.25,2245.93,1451.3,119152,108.859375,109.68,1.56299,163.89,3810.856,219.47,103.13
11/23/2011,1066.34,2191.92,1424.2,117235,109.203125,108.53,1.5424,162.67,3914.22,215.35,101.23
11/24/2011,1066.34,2191.92,1417.4,117685,109.203125,107.92,1.5424,162.67,3983.504,215.35,101.95
11/25/2011,1060.37,2178.22,1427.5,117021,108.75,107.18,1.5321,161.91,3976.628,216.69,100.64
11/28/2011,1094.84,2252.78,1502,119337,108.796875,106.99,1.5395,162.52,3921.414,219.92,103.1
11/29/2011,1099.89,2244.15,1512.2,117728,108.59375,106.6,1.54263,163.69,3890.742,223.46,104.83
11/30/2011,1145.4,2327.83,1575.2,120861,108.328125,106.94,1.55489,164.69,3810.174,224.73,104.54
12/01/2011,1143.1,2342.29,1567.7,123799,108.1875,107.79,1.55721,164.54,3798.417,224.37,103.09
12/02/2011,1143.1,2336.2,1584.7,123048,108.609375,108.29,1.55119,163.6,3774.581,226.08,103.99
12/05/2011,1153.67,2358.26,1608.4,125461,108.53125,107.74,1.55073,164.12,3757.056,226.14,103.87
12/06/2011,1153.67,2354.71,1598.9,126720,108.328125,107.71,1.55188,163.7,3778.629,226.79,104.82
12/07/2011,1161.94,2354.71,1588,124712,108.828125,108.33,1.55026,164.65,3772.138,225.02,103.6
12/08/2011,1136.2,2317.94,1550.1,121727,109.171875,109.14,1.54332,164.1,3815.045,220.21,102.26
12/09/2011,1157.12,2355.22,1586.7,123748,108.734375,107.99,1.54737,164.31,3801.444,222.61,102.74
12/12/2011,1135.51,2326.82,1540.6,121702,109.046875,108.92,1.52596,163.46,3864.168,218.93,101.46
12/13/2011,1127.24,2303.49,1529.8,122035,109.28125,108.98,1.50883,162.54,3901.248,224.24,103.58
12/14/2011,1114.6,2264.19,1497.3,120095,109.53125,109.97,1.50154,162.28,3939.925,212.62,98.99
12/15/2011,1119.68,2258.85,1510.2,119542,109.4375,109.79,1.50583,162.64,3910.632,210.2,98.37
12/16/2011,1118.99,2268.5,1492.5,119081,109.828125,110.55,1.50745,162.6,3900.246,209.44,98.14
12/19/2011,1107.9,2247.93,1491.9,117271,109.953125,110.4,1.50617,162.83,3918.218,210.11,98.41
12/20/2011,1142.09,2303.05,1531.3,120818,109.359375,109.69,1.51288,164.31,3866.618,217.24,101.35
12/21/2011,1142.32,2274.85,1520.4,120110,109.1875,109.95,1.50976,164.4,3888.84,220.43,102.28
12/22/2011,1154.1,2296.95,1540.1,121605,109.21875,109.95,1.50987,164.52,3877.116,222.35,102.45
12/23/2011,1164.5,2314.99,1551,122445,108.71875,109.73,1.51138,163.98,3890.288,222.69,102.51
12/26/2011,1164.5,2314.99,1551,122435,108.71875,109.73,1.51138,163.98,3894.688,222.69,102.51
12/27/2011,1164.5,2321.08,1555.1,122925,108.796875,110.07,1.51277,164.41,3895.897,226.4,103.76
12/28/2011,1149.95,2295.68,1533.3,119651,109.421875,110.25,1.49773,162.13,3924.552,221.97,102.13
12/29/2011,1161.96,2313.72,1549,119617,109.546875,110.82,1.49704,161.52,3907.188,222.62,102.56
12/30/2011,1157.34,2310.92,1569.4,119617,109.78125,110.91,1.49947,162.76,3907.188,220.79,101.96
01/02/2012,1157.34,2310.92,1604.1,122443,109.78125,110.24,1.49947,162.76,3915.426,220.79,101.96
01/03/2012,1175.36,2353.09,1621.7,125581,109.296875,110.32,1.51045,164.21,3833.077,230.01,106.47
01/04/2012,1176.28,2366.04,1595.9,125604,109.171875,110.16,1.49669,163.81,3811.595,230.6,107.96
01/05/2012,1176.28,2376.96,1572.1,123677,109.265625,110.72,1.47912,162.5,3849.961,227.45,107.05
01/06/2012,1177.44,2389.92,1557.1,123746,109.46875,110.76,1.47183,161.85,3874.574,226.89,107.36
01/09/2012,1178.59,2384.33,1550.3,124842,109.5625,110.96,1.47553,162.01,3849.302,226.33,106.78
01/10/2012,1188.29,2401.35,1592.5,126382,109.4375,110.66,1.47946,162.51,3767.076,228.41,107.56
01/11/2012,1190.37,2404.9,1583,126748,109.84375,111.16,1.46848,160.72,3768.334,225.35,106.58
01/12/2012,1193.61,2416.59,1591.8,126445,109.65625,111.01,1.48374,160.98,3725.615,221.39,105.65
01/13/2012,1191.06,2411.51,1582.3,124674,110.140625,111.63,1.46524,160.58,3737.594,220.5,104.87
01/16/2012,1191.06,2411.51,1602.7,126505,110.140625,111.57,1.46524,160.58,3720.28,220.5,105.81
01/17/2012,1191.3,2428.02,1623.8,127777,110.171875,111.43,1.47125,160.85,3709.847,224.99,105.99
01/18/2012,1203.31,2459.26,1622.4,130064,109.90625,111.58,1.48467,161.89,3682.244,224.72,105.16
01/19/2012,1210.93,2464.09,1653,130205,109.421875,110.85,1.49588,162.34,3694.778,224.23,106.01
01/20/2012,1211.16,2473.74,1648.3,131323,109.0625,110.18,1.4945,163.09,3665.437,219.3,104.4
01/23/2012,1211.39,2473.99,1656.4,131378,108.828125,109.64,1.50548,163.34,3652.438,222.09,105.09
01/24/2012,1211.86,2476.53,1650.3,131472,108.921875,109.53,1.50606,163.78,3658.196,220.68,104.56
01/25/2012,1219.94,2499.9,1645.5,131472,109.484375,109.94,1.51323,164.22,3658.196,221.69,104.35
01/26/2012,1215.32,2492.54,1673.4,132490,110.046875,110.64,1.51589,164.74,3623.93,222.36,105.29
01/27/2012,1212.78,2495.58,1660.5,132497,110.28125,110.8,1.5271,165.03,3625.316,222.04,105.92
01/30/2012,1209.55,2501.43,1636.7,132069,110.546875,111.42,1.51774,164.77,3640.628,220.3,105.25
01/31/2012,1208.85,2503.71,1645.5,132874,110.71875,111.46,1.51311,165.37,3637.922,219.63,105.47
02/01/2012,1219.48,2527.33,1679.5,135704,110.5,111.07,1.52144,166.21,3603.836,217.69,106.02
02/02/2012,1222.25,2531.4,1685.7,135572,110.65625,110.95,1.5197,165.88,3577.66,214.91,106.5
02/03/2012,1237.27,2563.4,1709.5,136839,109.953125,110.34,1.52097,166.17,3565.071,218.21,108.89
02/06/2012,1237.27,2566.2,1704.7,136791,110.234375,110.59,1.51762,166.13,3574.127,216.13,110.17
02/07/2012,1242.58,2569.75,1709.5,138457,109.8125,110.05,1.53184,166.86,3570.723,219.48,110.46
02/08/2012,1244.66,2585.5,1708.8,137891,109.75,109.96,1.53242,166.03,3563.801,220.15,111.38
02/09/2012,1245.81,2602.01,1713.5,137275,109.5,109.37,1.5367,166.14,3566.233,222.67,112.7
02/10/2012,1238.65,2589.31,1687.7,134269,110,110.27,1.52306,165.23,3577.129,220.06,111.48
02/13/2012,1246.51,2608.87,1691.1,137767,109.78125,110.27,1.52687,165.59,3559.338,225.05,112.09
02/14/2012,1245.35,2617.25,1692.5,136232,110.125,110.5,1.51404,164.36,3559.462,224.68,112.06
02/15/2012,1240.27,2598.45,1696.5,136863,110.15625,110.95,1.51045,164.72,3564.811,227.04,113.56
02/16/2012,1251.82,2635.03,1691.1,138742,109.671875,110.91,1.51947,165.89,3567.325,228.18,114.69
02/17/2012,1256.44,2623.35,1713.5,138740,109.609375,110.42,1.52155,166.31,3546.353,230.25,114.18
02/20/2012,1256.44,2623.35,1733.9,138740,109.609375,110.06,1.52155,166.31,3546.353,230.25,114.63
02/21/2012,1256.67,2632.49,1729.9,138740,109.375,110.05,1.53173,165.72,3546.353,236.14,116.17
02/22/2012,1252.97,2620.04,1714.2,138581,109.71875,110.51,1.5315,164.53,3530.23,236.21,117.35
02/23/2012,1259.44,2642.4,1706.1,137887,109.84375,110.9,1.54202,164.99,3536.652,239.65,118.04
02/24/2012,1259.67,2643.16,1716.9,138138,109.828125,110.91,1.55636,166.79,3520.775,243.96,119.81
02/27/2012,1263.37,2649.76,1711.5,136652,110.203125,111.47,1.54919,166.09,3530.364,241.27,118.57
02/28/2012,1267.3,2674.15,1714.2,138239,110.234375,111.73,1.55613,166.81,3514.946,236.81,116.07
02/29/2012,1260.83,2665,1706.7,137430,109.90625,111.59,1.54237,167.16,3540.656,237.96,117.13
03/01/2012,1270.07,2685.58,1731.9,139790,109.59375,111.12,1.53971,167.48,3534.409,241.9,120.51
03/02/2012,1264.76,2685.83,1731.2,141795,110,111.73,1.52699,166.22,3558.788,237.14,118.07
03/05/2012,1260.83,2657.89,1721.7,139910,109.84375,111.54,1.52942,166.61,3575.195,237.18,118.21
03/06/2012,1240.04,2630.97,1667.3,135884,110.28125,111.9,1.51542,164.92,3625.895,232.7,116.48
03/07/2012,1249.97,2650.53,1674.8,138138,110.109375,111.9,1.5204,165.27,3645.52,235.94,118.52
03/08/2012,1262.68,2679.99,1709.5,139763,109.859375,111.73,1.53473,166.18,3647.906,236.87,119.78
03/09/2012,1268.22,2690.91,1712.9,139036,109.734375,111.84,1.51554,164.51,3676.878,238.7,120.3
03/12/2012,1268.22,2693.96,1709.5,138450,109.75,112.15,1.5204,164.13,3733.623,236.34,119.68
03/13/2012,1290.17,2740.95,1739.4,142934,109.25,111.64,1.51161,164.73,3712.775,237.16,120.52
03/14/2012,1288.32,2749.59,1752.3,142333,108.203125,110.48,1.50583,164.59,3721.854,234.32,119.48
03/15/2012,1295.04,2758.74,1764.2,141091,108.296875,110.22,1.51438,165.09,3711.556,233.61,117.58
03/16/2012,1297.36,2755.94,1771.9,140932,108.046875,109.4,1.52317,166.24,3704.48,237.94,120.66
03/19/2012,1302.47,2775.02,1775.3,141040,107.609375,109.51,1.5308,166.94,3711.96,240.11,120.56
03/20/2012,1298.75,2782.9,1752.3,139978,107.578125,109.55,1.52976,166.62,3742.616,234.6,119.04
03/21/2012,1296.44,2782.65,1748.8,139107,108.125,110.1,1.52675,166.52,3743.546,237.25,119.12
03/22/2012,1288.55,2778.58,1721.5,136987,108.265625,110.72,1.52421,166.1,3743.111,233.01,118.1
03/23/2012,1293.19,2776.04,1718.1,136890,108.53125,110.96,1.53369,166.63,3723.622,236.37,120.01
03/26/2012,1312.67,2825.12,1726.4,138848,108.546875,110.43,1.54282,167.52,3723.874,236.72,120.51
03/27/2012,1304.78,2823.85,1716.7,137093,108.984375,110.89,1.54189,167.61,3716.681,237.39,120.4
03/28/2012,1298.99,2815.97,1697.8,135350,108.984375,111.34,1.54039,166.92,3742.098,233.14,119.08
03/29/2012,1297.13,2806.05,1666.4,134913,109.25,111.7,1.53623,167.31,3746.848,227.32,117.38
03/30/2012,1301.77,2798.42,1683.1,133930,108.90625,111.85,1.54166,167.98,3736.914,227.85,117.85
04/02/2012,1310.35,2825.12,1697.8,135515,109.078125,111.79,1.54155,168.47,3749.066,232.74,120.29
04/03/2012,1306.87,2827.16,1671.2,133719,108.421875,111.69,1.52791,166.93,3746.278,230.04,119.75
04/04/2012,1292.49,2783.92,1625.1,131949,108.8125,111.79,1.51878,166.86,3739.746,224.43,117.33
04/05/2012,1289.71,2801.47,1625.1,132179,109.3125,112.38,1.51034,166.24,3739.304,228.5,118.38
04/06/2012,1289.71,2801.47,1625.1,132179,110.21875,112.38,1.51254,166.73,3739.304,228.5,118.38
04/09/2012,1275.56,2775.78,1625.1,130372,110.296875,112.38,1.51716,167.06,3717.877,226.62,117.65
04/10/2012,1258.86,2743.74,1577.6,128101,110.671875,113.33,1.51196,166.56,3740.051,223.43,114.97
04/11/2012,1265.36,2751.11,1586.7,126984,110.453125,112.92,1.5145,167.01,3744.476,227.15,115.26
04/12/2012,1285.77,2786.21,1597.2,130577,110.296875,112.8,1.5256,167.74,3728.103,229.23,116.85
04/13/2012,1266.29,2740.18,1555.3,128579,110.625,113.36,1.51208,166.49,3750.96,227.43,116.55
04/16/2012,1265.36,2709.91,1568.5,128296,110.75,113.38,1.51855,167.03,3750.87,227.66,114.12
04/17/2012,1283.45,2759.76,1609.1,129909,110.53125,113.03,1.51901,167.5,3776.618,230.46,114.21
04/18/2012,1278.58,2741.19,1582.5,130300,110.640625,113.36,1.51751,168.35,3832.098,227.08,113.43
04/19/2012,1273.24,2730,1553.2,129661,110.8125,113.57,1.5182,168.64,3847.069,226.2,113.46
04/20/2012,1275.79,2720.59,1572.7,129188,110.734375,113.37,1.52779,169.19,3814.461,228.75,114.19
04/23/2012,1264.2,2696.18,1524.5,127035,111,114.11,1.51959,169.35,3836.748,227.06,114.14
04/24/2012,1270.92,2678.12,1556,128136,110.828125,113.57,1.52479,169.48,3826.074,228.03,113.62
04/25/2012,1286.93,2751.37,1583.2,127669,110.75,113.23,1.5293,169.94,3835.18,229.28,114.54
04/26/2012,1295.74,2767.39,1581.1,128525,110.953125,113.81,1.53034,170.12,3838.309,230.23,115.31
04/27/2012,1297.36,2784.18,1597.2,127522,111.140625,113.63,1.53276,170.88,3836.193,231.07,115.22
04/30/2012,1292.72,2766.37,1578.3,127276,111.25,113.95,1.53045,170.51,3875.592,230.93,114.88
05/01/2012,1299.22,2765.61,1578.3,127276,110.984375,113.95,1.5293,170.37,3875.592,233.78,115.06
05/02/2012,1296.44,2774.77,1566.4,128736,111.171875,114.46,1.52144,170.13,3913.622,231.71,113.65
05/03/2012,1285.77,2738.65,1564.3,128093,111.171875,114.45,1.52005,169.97,3907.527,225.8,111.62
05/04/2012,1263.97,2671,1544.1,125387,111.546875,114.72,1.51277,169.59,3906.399,216.89,108.83
05/07/2012,1266.98,2682.19,1569.2,126073,111.546875,114.54,1.50872,169.98,3909.851,215.67,108.81
05/08/2012,1260.26,2668.2,1535.7,124216,111.796875,115.13,1.50595,169.8,3934.436,213.63,108.39
05/09/2012,1253.3,2664.64,1529.4,123276,111.78125,115.33,1.49647,169.57,3975.56,213.19,108.85
05/10/2012,1259.33,2664.13,1549.7,122979,111.671875,115.17,1.49705,169.69,3952.432,213.78,108.39
05/11/2012,1252.37,2655.99,1558.1,122424,111.921875,115.3,1.4937,168.81,3963.345,211.69,107.94
05/14/2012,1237.53,2629.8,1524.5,118311,112.203125,115.81,1.48457,169.16,4038.766,208.72,107.28
05/15/2012,1232.19,2622.93,1503.6,115781,112.171875,115.85,1.47197,168.1,4051.945,206.95,107.71
05/16/2012,1226.86,2601.82,1502.9,114860,112.203125,115.64,1.47058,167.17,4053.901,204.38,106.07
05/17/2012,1207.15,2548.16,1486.8,111201,112.5,116.03,1.46954,166.15,4044.225,203.83,103.89
05/18/2012,1197.41,2511.02,1484.7,111908,112.53125,116.01,1.47232,166.01,4117.238,201.45,103.55
05/21/2012,1220.6,2587.58,1495.2,116244,112.375,115.95,1.47821,166.04,4146.678,203.77,105.16
05/22/2012,1219.67,2579.18,1523.1,113007,112.125,115.56,1.47012,165.72,4175.051,201.56,104.78
05/23/2012,1220.6,2584.52,1482.6,111992,112.53125,116.35,1.45325,164.82,4141.405,197.28,102.02
05/24/2012,1226.86,2580.2,1501.5,111029,112.3125,116.27,1.4477,164.42,4133.044,198.95,102.98
05/25/2012,1219.9,2567.74,1507.1,111830,112.5,116.48,1.44678,164.34,4042.723,199.39,103.25
05/28/2012,1219.9,2567.74,1495.9,113296,112.5,116.6,1.44678,164.34,4002.133,199.39,103.52
05/29/2012,1237.06,2603.85,1505.7,112074,112.546875,116.54,1.44342,164.25,4024.846,199.17,103.1
05/30/2012,1213.87,2574.61,1475.6,110307,113.265625,117.37,1.43094,162.68,4075.098,192.71,100
05/31/2012,1214.57,2567.74,1470.7,111429,113.453125,117.94,1.42944,161.92,4081.897,189.88,98.46
06/01/2012,1181.87,2497.54,1444.9,109371,114.09375,118.19,1.43464,161.51,4120.695,182.64,95.13
06/04/2012,1180.94,2511.79,1450.5,109285,113.53125,117.73,1.44389,161.61,4141.418,184.29,95.54
06/05/2012,1192.07,2531.88,1454.7,107457,113.359375,117.72,1.43845,161.46,4085.536,184.97,95.53
06/06/2012,1220.37,2594.19,1493.8,110784,112.859375,116.75,1.45001,162.56,4100.499,186.57,97.27
06/07/2012,1221.52,2580.2,1492.4,110784,112.953125,116.26,1.4566,163.41,4100.499,186.13,96.58
06/08/2012,1232.66,2606.91,1496.6,111353,112.984375,116.64,1.4455,162.42,4094.107,184.55,96.14
06/11/2012,1212.48,2558.84,1492.4,110618,113.234375,116.93,1.44458,162.83,4139.448,181.48,94.71
06/12/2012,1230.8,2594.44,1497.3,112538,112.78125,115.78,1.44481,163.58,4168.426,182.84,93.88
06/13/2012,1220.37,2571.81,1493.8,113129,113.171875,115.16,1.45498,163.16,4175.865,181.3,93.64
06/14/2012,1236.68,2584.55,1501.5,113267,113,115.26,1.45637,163.19,4151.479,184.13,94.08
06/15/2012,1247.17,2614.12,1521.9,114602,113.203125,115.63,1.46053,164.76,4115.894,184.4,94.5
06/18/2012,1250.44,2638.08,1509.2,115078,113.140625,115.91,1.45406,164.63,4155.191,182.73,92.99
06/19/2012,1259.3,2663.57,1538.1,117038,112.9375,114.87,1.46653,165.31,4099.234,184.37,92.71
06/20/2012,1259.53,2668.41,1545.8,116878,112.6875,114.17,1.46388,164.95,4091.518,178.03,89.74
